image_id,nutrient,quantity,column,dx,dy,deviation,method,image_mean_dev,gt_image_mean
34.png,fibre,400,0,527.5,322.0,0.8217,mahalanobis,1.290812669683258,0
34.png,fibre,100,0,828.0,322.0,1.0759,mahalanobis,1.290812669683258,0
34.png,fibre,100,0,831.5,403.5,1.0035,mahalanobis,1.290812669683258,0
34.png,fibre,400,0,531.0,405.0,0.6861,mahalanobis,1.290812669683258,0
34.png,fibre,100,0,533.5,488.0,0.5857,mahalanobis,1.290812669683258,0
34.png,fibre,25,0,817.5,488.0,0.8764,mahalanobis,1.290812669683258,0
34.png,fibre,0.7,0,832.0,573.5,0.9224,mahalanobis,1.290812669683258,0
34.png,fibre,2.6,0,532.5,574.0,0.5519,mahalanobis,1.290812669683258,0
34.png,fibre,72,0,525.0,743.5,0.6945,mahalanobis,1.290812669683258,0
34.png,fibre,18,0,831.0,746.5,0.9912,mahalanobis,1.290812669683258,0
34.png,fibre,12,0,528.5,832.0,0.8064,mahalanobis,1.290812669683258,0
34.png,fibre,3.0,0,846.0,835.0,1.1463,mahalanobis,1.290812669683258,0
34.png,fibre,3.2,0,545.5,920.5,0.911,mahalanobis,1.290812669683258,0
34.png,fibre,0.8,0,852.0,923.5,1.2823,mahalanobis,1.290812669683258,0
34.png,fibre,2.9,0,549.0,1010.5,1.081,mahalanobis,1.290812669683258,0
34.png,fibre,0.7,0,858.0,1014.5,1.438,mahalanobis,1.290812669683258,1
34.png,fibre,0.8,0,552.0,1101.5,1.2643,mahalanobis,1.290812669683258,0
34.png,fibre,0.2,0,859.5,1105.0,1.5899,mahalanobis,1.290812669683258,1
34.png,fibre,0.8,0,556.5,1191.5,1.4494,mahalanobis,1.290812669683258,1
34.png,fibre,0.2,0,865.0,1196.0,1.7657,mahalanobis,1.290812669683258,1
34.png,fibre,34,0,538.5,1281.5,1.6706,mahalanobis,1.290812669683258,1
34.png,fibre,8.4,0,860.5,1285.5,1.9172,mahalanobis,1.290812669683258,1
34.png,fibre,3.5,0,554.5,1372.5,1.8469,mahalanobis,1.290812669683258,1
34.png,fibre,0.9,0,867.0,1377.0,2.1093,mahalanobis,1.290812669683258,1
34.png,vitamin c,0,0,964.0,-0.5,2.05,mahalanobis,1.290812669683258,1
34.png,vitamin c,0,0,662.5,4.0,1.3087,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.9,0,990.5,77.0,2.049,mahalanobis,1.290812669683258,1
34.png,vitamin c,3.5,0,691.0,81.5,1.1531,mahalanobis,1.290812669683258,0
34.png,vitamin c,400,0,712.0,243.0,0.8335,mahalanobis,1.290812669683258,0
34.png,vitamin c,100,0,1012.5,243.0,1.9653,mahalanobis,1.290812669683258,1
34.png,vitamin c,100,0,1016.0,324.5,1.9176,mahalanobis,1.290812669683258,1
34.png,vitamin c,400,0,715.5,326.0,0.674,mahalanobis,1.290812669683258,0
34.png,vitamin c,100,0,718.0,409.0,0.5306,mahalanobis,1.290812669683258,0
34.png,vitamin c,25,0,1002.0,409.0,1.8013,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.7,0,1016.5,494.5,1.8406,mahalanobis,1.290812669683258,1
34.png,vitamin c,2.6,0,717.0,495.0,0.4057,mahalanobis,1.290812669683258,0
34.png,vitamin c,72,0,709.5,664.5,0.3715,mahalanobis,1.290812669683258,0
34.png,vitamin c,18,0,1015.5,667.5,1.8358,mahalanobis,1.290812669683258,1
34.png,vitamin c,12,0,713.0,753.0,0.5153,mahalanobis,1.290812669683258,0
34.png,vitamin c,3.0,0,1030.5,756.0,1.9401,mahalanobis,1.290812669683258,1
34.png,vitamin c,3.2,0,730.0,841.5,0.7248,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.8,0,1036.5,844.5,2.019,mahalanobis,1.290812669683258,1
34.png,vitamin c,2.9,0,733.5,931.5,0.9069,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.7,0,1042.5,935.5,2.1165,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.8,0,736.5,1022.5,1.0979,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.2,0,1044.0,1026.0,2.2091,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.8,0,741.0,1112.5,1.2943,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.2,0,1049.5,1117.0,2.3335,mahalanobis,1.290812669683258,1
34.png,vitamin c,34,0,723.0,1202.5,1.4599,mahalanobis,1.290812669683258,1
34.png,vitamin c,8.4,0,1045.0,1206.5,2.4271,mahalanobis,1.290812669683258,1
34.png,vitamin c,3.5,0,739.0,1293.5,1.6796,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.9,0,1051.5,1298.0,2.5783,mahalanobis,1.290812669683258,1
34.png,protein,0,0,747.5,-4.5,1.4185,mahalanobis,1.290812669683258,1
34.png,protein,0,0,446.0,0.0,1.6383,mahalanobis,1.290812669683258,1
34.png,protein,0.9,0,774.0,73.0,1.3141,mahalanobis,1.290812669683258,1
34.png,protein,3.5,0,474.5,77.5,1.4138,mahalanobis,1.290812669683258,1
34.png,protein,400,0,495.5,239.0,1.0663,mahalanobis,1.290812669683258,0
34.png,protein,100,0,796.0,239.0,1.0741,mahalanobis,1.290812669683258,0
34.png,protein,100,0,799.5,320.5,0.9634,mahalanobis,1.290812669683258,0
34.png,protein,400,0,499.0,322.0,0.9255,mahalanobis,1.290812669683258,0
34.png,protein,100,0,501.5,405.0,0.8088,mahalanobis,1.290812669683258,0
34.png,protein,25,0,785.5,405.0,0.7994,mahalanobis,1.290812669683258,0
34.png,protein,0.7,0,800.0,490.5,0.7915,mahalanobis,1.290812669683258,0
34.png,protein,2.6,0,500.5,491.0,0.7377,mahalanobis,1.290812669683258,0
34.png,protein,72,0,493.0,660.5,0.7676,mahalanobis,1.290812669683258,0
34.png,protein,18,0,799.0,663.5,0.7826,mahalanobis,1.290812669683258,0
34.png,protein,12,0,496.5,749.0,0.8225,mahalanobis,1.290812669683258,0
34.png,protein,3.0,0,814.0,752.0,0.9195,mahalanobis,1.290812669683258,0
34.png,protein,3.2,0,513.5,837.5,0.8686,mahalanobis,1.290812669683258,0
34.png,protein,0.8,0,820.0,840.5,1.0446,mahalanobis,1.290812669683258,0
34.png,protein,2.9,0,517.0,927.5,1.0055,mahalanobis,1.290812669683258,0
34.png,protein,0.7,0,826.0,931.5,1.1949,mahalanobis,1.290812669683258,0
34.png,protein,0.8,0,520.0,1018.5,1.1657,mahalanobis,1.290812669683258,0
34.png,protein,0.2,0,827.5,1022.0,1.3449,mahalanobis,1.290812669683258,1
34.png,protein,0.8,0,524.5,1108.5,1.3333,mahalanobis,1.290812669683258,1
34.png,protein,0.2,0,833.0,1113.0,1.5207,mahalanobis,1.290812669683258,1
34.png,protein,34,0,506.5,1198.5,1.5553,mahalanobis,1.290812669683258,1
34.png,protein,8.4,0,828.5,1202.5,1.6737,mahalanobis,1.290812669683258,1
34.png,protein,3.5,0,522.5,1289.5,1.7138,mahalanobis,1.290812669683258,1
34.png,protein,0.9,0,835.0,1294.0,1.8673,mahalanobis,1.290812669683258,1
34.png,salt,0.9,0,817.0,-10.0,1.5839,mahalanobis,1.290812669683258,1
34.png,salt,3.5,0,517.5,-5.5,1.4673,mahalanobis,1.290812669683258,1
34.png,salt,400,0,538.5,156.0,1.0942,mahalanobis,1.290812669683258,0
34.png,salt,100,0,839.0,156.0,1.3564,mahalanobis,1.290812669683258,1
34.png,salt,100,0,842.5,237.5,1.2459,mahalanobis,1.290812669683258,0
34.png,salt,400,0,542.0,239.0,0.9239,mahalanobis,1.290812669683258,0
34.png,salt,100,0,544.5,322.0,0.7654,mahalanobis,1.290812669683258,0
34.png,salt,25,0,828.5,322.0,1.078,mahalanobis,1.290812669683258,0
34.png,salt,0.7,0,843.0,407.5,1.0522,mahalanobis,1.290812669683258,0
34.png,salt,2.6,0,543.5,408.0,0.6328,mahalanobis,1.290812669683258,0
34.png,salt,72,0,536.0,577.5,0.5345,mahalanobis,1.290812669683258,0
34.png,salt,18,0,842.0,580.5,0.9714,mahalanobis,1.290812669683258,0
34.png,salt,12,0,539.5,666.0,0.5521,mahalanobis,1.290812669683258,0
34.png,salt,3.0,0,857.0,669.0,1.0642,mahalanobis,1.290812669683258,0
34.png,salt,3.2,0,556.5,754.5,0.5856,mahalanobis,1.290812669683258,0
34.png,salt,0.8,0,863.0,757.5,1.1469,mahalanobis,1.290812669683258,0
34.png,salt,2.9,0,560.0,844.5,0.7281,mahalanobis,1.290812669683258,0
34.png,salt,0.7,0,869.0,848.5,1.2599,mahalanobis,1.290812669683258,0
34.png,salt,0.8,0,563.0,935.5,0.8982,mahalanobis,1.290812669683258,0
34.png,salt,0.2,0,870.5,939.0,1.3763,mahalanobis,1.290812669683258,1
34.png,salt,0.8,0,567.5,1025.5,1.0763,mahalanobis,1.290812669683258,0
34.png,salt,0.2,0,876.0,1030.0,1.527,mahalanobis,1.290812669683258,1
34.png,salt,34,0,549.5,1115.5,1.2983,mahalanobis,1.290812669683258,1
34.png,salt,8.4,0,871.5,1119.5,1.6539,mahalanobis,1.290812669683258,1
34.png,salt,3.5,0,565.5,1206.5,1.4695,mahalanobis,1.290812669683258,1
34.png,salt,0.9,0,878.0,1211.0,1.832,mahalanobis,1.290812669683258,1
34.png,calcium,400,0,478.5,-4.0,1.5559,mahalanobis,1.290812669683258,1
34.png,calcium,100,0,779.0,-4.0,1.4799,mahalanobis,1.290812669683258,1
34.png,calcium,100,0,782.5,77.5,1.3261,mahalanobis,1.290812669683258,1
34.png,calcium,400,0,482.0,79.0,1.3895,mahalanobis,1.290812669683258,1
34.png,calcium,100,0,484.5,162.0,1.2327,mahalanobis,1.290812669683258,0
34.png,calcium,25,0,768.5,162.0,1.1272,mahalanobis,1.290812669683258,0
34.png,calcium,0.7,0,783.0,247.5,1.0164,mahalanobis,1.290812669683258,0
34.png,calcium,2.6,0,483.5,248.0,1.0936,mahalanobis,1.290812669683258,0
34.png,calcium,72,0,476.0,417.5,0.9083,mahalanobis,1.290812669683258,0
34.png,calcium,18,0,782.0,420.5,0.7673,mahalanobis,1.290812669683258,0
34.png,calcium,12,0,479.5,506.0,0.8299,mahalanobis,1.290812669683258,0
34.png,calcium,3.0,0,797.0,509.0,0.7673,mahalanobis,1.290812669683258,0
34.png,calcium,3.2,0,496.5,594.5,0.7295,mahalanobis,1.290812669683258,0
34.png,calcium,0.8,0,803.0,597.5,0.7804,mahalanobis,1.290812669683258,0
34.png,calcium,2.9,0,500.0,684.5,0.7494,mahalanobis,1.290812669683258,0
34.png,calcium,0.7,0,809.0,688.5,0.8451,mahalanobis,1.290812669683258,0
34.png,calcium,0.8,0,503.0,775.5,0.8247,mahalanobis,1.290812669683258,0
34.png,calcium,0.2,0,810.5,779.0,0.9318,mahalanobis,1.290812669683258,0
34.png,calcium,0.8,0,507.5,865.5,0.9334,mahalanobis,1.290812669683258,0
34.png,calcium,0.2,0,816.0,870.0,1.068,mahalanobis,1.290812669683258,0
34.png,calcium,34,0,489.5,955.5,1.1415,mahalanobis,1.290812669683258,0
34.png,calcium,8.4,0,811.5,959.5,1.1876,mahalanobis,1.290812669683258,0
34.png,calcium,3.5,0,505.5,1046.5,1.2574,mahalanobis,1.290812669683258,0
34.png,calcium,0.9,0,818.0,1051.0,1.3646,mahalanobis,1.290812669683258,1
34.png,potassium,100,0,750.5,-5.5,1.4259,mahalanobis,1.290812669683258,1
34.png,potassium,400,0,450.0,-4.0,1.634,mahalanobis,1.290812669683258,1
34.png,potassium,100,0,452.5,79.0,1.4779,mahalanobis,1.290812669683258,1
34.png,potassium,25,0,736.5,79.0,1.2227,mahalanobis,1.290812669683258,0
34.png,potassium,0.7,0,751.0,164.5,1.0781,mahalanobis,1.290812669683258,0
34.png,potassium,2.6,0,451.5,165.0,1.3375,mahalanobis,1.290812669683258,1
34.png,potassium,72,0,444.0,334.5,1.1337,mahalanobis,1.290812669683258,0
34.png,potassium,18,0,750.0,337.5,0.7565,mahalanobis,1.290812669683258,0
34.png,potassium,12,0,447.5,423.0,1.0336,mahalanobis,1.290812669683258,0
34.png,potassium,3.0,0,765.0,426.0,0.6883,mahalanobis,1.290812669683258,0
34.png,potassium,3.2,0,464.5,511.5,0.9001,mahalanobis,1.290812669683258,0
34.png,potassium,0.8,0,771.0,514.5,0.6398,mahalanobis,1.290812669683258,0
34.png,potassium,2.9,0,468.0,601.5,0.8704,mahalanobis,1.290812669683258,0
34.png,potassium,0.7,0,777.0,605.5,0.654,mahalanobis,1.290812669683258,0
34.png,potassium,0.8,0,471.0,692.5,0.8911,mahalanobis,1.290812669683258,0
34.png,potassium,0.2,0,778.5,696.0,0.7088,mahalanobis,1.290812669683258,0
34.png,potassium,0.8,0,475.5,782.5,0.9494,mahalanobis,1.290812669683258,0
34.png,potassium,0.2,0,784.0,787.0,0.83,mahalanobis,1.290812669683258,0
34.png,potassium,34,0,457.5,872.5,1.1333,mahalanobis,1.290812669683258,0
34.png,potassium,8.4,0,779.5,876.5,0.9431,mahalanobis,1.290812669683258,0
34.png,potassium,3.5,0,473.5,963.5,1.2085,mahalanobis,1.290812669683258,0
34.png,potassium,0.9,0,786.0,968.0,1.1195,mahalanobis,1.290812669683258,0
34.png,magnesium,100,0,434.5,-2.5,1.6771,mahalanobis,1.290812669683258,1
34.png,magnesium,25,0,718.5,-2.5,1.3697,mahalanobis,1.290812669683258,1
34.png,magnesium,0.7,0,733.0,83.0,1.208,mahalanobis,1.290812669683258,0
34.png,magnesium,2.6,0,433.5,83.5,1.5319,mahalanobis,1.290812669683258,1
34.png,magnesium,72,0,426.0,253.0,1.3068,mahalanobis,1.290812669683258,1
34.png,magnesium,18,0,732.0,256.0,0.8517,mahalanobis,1.290812669683258,0
34.png,magnesium,12,0,429.5,341.5,1.1891,mahalanobis,1.290812669683258,0
34.png,magnesium,3.0,0,747.0,344.5,0.7348,mahalanobis,1.290812669683258,0
34.png,magnesium,3.2,0,446.5,430.0,1.0329,mahalanobis,1.290812669683258,0
34.png,magnesium,0.8,0,753.0,433.0,0.6296,mahalanobis,1.290812669683258,0
34.png,magnesium,2.9,0,450.0,520.0,0.9675,mahalanobis,1.290812669683258,0
34.png,magnesium,0.7,0,759.0,524.0,0.5774,mahalanobis,1.290812669683258,0
34.png,magnesium,0.8,0,453.0,611.0,0.9454,mahalanobis,1.290812669683258,0
34.png,magnesium,0.2,0,760.5,614.5,0.5755,mahalanobis,1.290812669683258,0
34.png,magnesium,0.8,0,457.5,701.0,0.9602,mahalanobis,1.290812669683258,0
34.png,magnesium,0.2,0,766.0,705.5,0.6609,mahalanobis,1.290812669683258,0
34.png,magnesium,34,0,439.5,791.0,1.1161,mahalanobis,1.290812669683258,0
34.png,magnesium,8.4,0,761.5,795.0,0.7526,mahalanobis,1.290812669683258,0
34.png,magnesium,3.5,0,455.5,882.0,1.1539,mahalanobis,1.290812669683258,0
34.png,magnesium,0.9,0,768.0,886.5,0.921,mahalanobis,1.290812669683258,0
34.png,zinc,0.7,0,826.0,-1.5,1.5921,mahalanobis,1.290812669683258,1
34.png,zinc,2.6,0,526.5,-1.0,1.4396,mahalanobis,1.290812669683258,1
34.png,zinc,72,0,519.0,168.5,1.1194,mahalanobis,1.290812669683258,0
34.png,zinc,18,0,825.0,171.5,1.2832,mahalanobis,1.290812669683258,0
34.png,zinc,12,0,522.5,257.0,0.9478,mahalanobis,1.290812669683258,0
34.png,zinc,3.0,0,840.0,260.0,1.205,mahalanobis,1.290812669683258,0
34.png,zinc,3.2,0,539.5,345.5,0.7424,mahalanobis,1.290812669683258,0
34.png,zinc,0.8,0,846.0,348.5,1.1219,mahalanobis,1.290812669683258,0
34.png,zinc,2.9,0,543.0,435.5,0.5984,mahalanobis,1.290812669683258,0
34.png,zinc,0.7,0,852.0,439.5,1.0695,mahalanobis,1.290812669683258,0
34.png,zinc,0.8,0,546.0,526.5,0.5005,mahalanobis,1.290812669683258,0
34.png,zinc,0.2,0,853.5,530.0,1.0344,mahalanobis,1.290812669683258,0
34.png,zinc,0.8,0,550.5,616.5,0.4701,mahalanobis,1.290812669683258,0
34.png,zinc,0.2,0,859.0,621.0,1.059,mahalanobis,1.290812669683258,0
34.png,zinc,34,0,532.5,706.5,0.6209,mahalanobis,1.290812669683258,0
34.png,zinc,8.4,0,854.5,710.5,1.074,mahalanobis,1.290812669683258,0
34.png,zinc,3.5,0,548.5,797.5,0.6817,mahalanobis,1.290812669683258,0
34.png,zinc,0.9,0,861.0,802.0,1.177,mahalanobis,1.290812669683258,0
34.png,vitamins,72,0,-75.0,87.0,3.7136,mahalanobis,1.290812669683258,1
34.png,vitamins,18,0,231.0,90.0,2.3189,mahalanobis,1.290812669683258,1
34.png,vitamins,12,0,-71.5,175.5,3.6416,mahalanobis,1.290812669683258,1
34.png,vitamins,3.0,0,246.0,178.5,2.1627,mahalanobis,1.290812669683258,1
34.png,vitamins,3.2,0,-54.5,264.0,3.5144,mahalanobis,1.290812669683258,1
34.png,vitamins,0.8,0,252.0,267.0,2.0585,mahalanobis,1.290812669683258,1
34.png,vitamins,2.9,0,-51.0,354.0,3.4615,mahalanobis,1.290812669683258,1
34.png,vitamins,0.7,0,258.0,358.0,1.9682,mahalanobis,1.290812669683258,1
34.png,vitamins,0.8,0,-48.0,445.0,3.4223,mahalanobis,1.290812669683258,1
34.png,vitamins,0.2,0,259.5,448.5,1.9187,mahalanobis,1.290812669683258,1
34.png,vitamins,0.8,0,-43.5,535.0,3.3879,mahalanobis,1.290812669683258,1
34.png,vitamins,0.2,0,265.0,539.5,1.8704,mahalanobis,1.290812669683258,1
34.png,vitamins,34,0,-61.5,625.0,3.4763,mahalanobis,1.290812669683258,1
34.png,vitamins,8.4,0,260.5,629.0,1.8934,mahalanobis,1.290812669683258,1
34.png,vitamins,3.5,0,-45.5,716.0,3.4099,mahalanobis,1.290812669683258,1
34.png,vitamins,0.9,0,267.0,720.5,1.885,mahalanobis,1.290812669683258,1
34.png,vitamins,72,0,459.5,85.5,1.4446,mahalanobis,1.290812669683258,1
34.png,vitamins,18,0,765.5,88.5,1.2633,mahalanobis,1.290812669683258,0
34.png,vitamins,12,0,463.0,174.0,1.2832,mahalanobis,1.290812669683258,0
34.png,vitamins,3.0,0,780.5,177.0,1.1326,mahalanobis,1.290812669683258,0
34.png,vitamins,3.2,0,480.0,262.5,1.0841,mahalanobis,1.290812669683258,0
34.png,vitamins,0.8,0,786.5,265.5,0.9985,mahalanobis,1.290812669683258,0
34.png,vitamins,2.9,0,483.5,352.5,0.9463,mahalanobis,1.290812669683258,0
34.png,vitamins,0.7,0,792.5,356.5,0.8874,mahalanobis,1.290812669683258,0
34.png,vitamins,0.8,0,486.5,443.5,0.8378,mahalanobis,1.290812669683258,0
34.png,vitamins,0.2,0,794.0,447.0,0.7951,mahalanobis,1.290812669683258,0
34.png,vitamins,0.8,0,491.0,533.5,0.7634,mahalanobis,1.290812669683258,0
34.png,vitamins,0.2,0,799.5,538.0,0.7684,mahalanobis,1.290812669683258,0
34.png,vitamins,34,0,473.0,623.5,0.85,mahalanobis,1.290812669683258,0
34.png,vitamins,8.4,0,795.0,627.5,0.7477,mahalanobis,1.290812669683258,0
34.png,vitamins,3.5,0,489.0,714.5,0.8235,mahalanobis,1.290812669683258,0
34.png,vitamins,0.9,0,801.5,719.0,0.8332,mahalanobis,1.290812669683258,0
34.png,vitamin c,72,0,551.5,1.0,1.3902,mahalanobis,1.290812669683258,1
34.png,vitamin c,18,0,857.5,4.0,1.6741,mahalanobis,1.290812669683258,1
34.png,vitamin c,12,0,555.0,89.5,1.1964,mahalanobis,1.290812669683258,0
34.png,vitamin c,3.0,0,872.5,92.5,1.5747,mahalanobis,1.290812669683258,1
34.png,vitamin c,3.2,0,572.0,178.0,0.9793,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.8,0,878.5,181.0,1.4642,mahalanobis,1.290812669683258,1
34.png,vitamin c,2.9,0,575.5,268.0,0.7854,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.7,0,884.5,272.0,1.372,mahalanobis,1.290812669683258,1
34.png,vitamin c,0.8,0,578.5,359.0,0.5981,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.2,0,886.0,362.5,1.2866,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.8,0,583.0,449.0,0.4252,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.2,0,891.5,453.5,1.2487,mahalanobis,1.290812669683258,0
34.png,vitamin c,34,0,565.0,539.0,0.403,mahalanobis,1.290812669683258,0
34.png,vitamin c,8.4,0,887.0,543.0,1.1959,mahalanobis,1.290812669683258,0
34.png,vitamin c,3.5,0,581.0,630.0,0.3323,mahalanobis,1.290812669683258,0
34.png,vitamin c,0.9,0,893.5,634.5,1.2309,mahalanobis,1.290812669683258,0
34.png,niacin,12,0,538.0,1.5,1.4125,mahalanobis,1.290812669683258,1
34.png,niacin,3.0,0,855.5,4.5,1.6671,mahalanobis,1.290812669683258,1
34.png,niacin,3.2,0,555.0,90.0,1.1954,mahalanobis,1.290812669683258,0
34.png,niacin,0.8,0,861.5,93.0,1.5358,mahalanobis,1.290812669683258,1
34.png,niacin,2.9,0,558.5,180.0,1.0013,mahalanobis,1.290812669683258,0
34.png,niacin,0.7,0,867.5,184.0,1.4178,mahalanobis,1.290812669683258,1
34.png,niacin,0.8,0,561.5,271.0,0.8118,mahalanobis,1.290812669683258,0
34.png,niacin,0.2,0,869.0,274.5,1.3039,mahalanobis,1.290812669683258,1
34.png,niacin,0.8,0,566.0,361.0,0.6301,mahalanobis,1.290812669683258,0
34.png,niacin,0.2,0,874.5,365.5,1.2318,mahalanobis,1.290812669683258,0
34.png,niacin,34,0,548.0,451.0,0.5588,mahalanobis,1.290812669683258,0
34.png,niacin,8.4,0,870.0,455.0,1.1452,mahalanobis,1.290812669683258,0
34.png,niacin,3.5,0,564.0,542.0,0.4062,mahalanobis,1.290812669683258,0
34.png,niacin,0.9,0,876.5,546.5,1.1438,mahalanobis,1.290812669683258,0
34.png,vitamin b6,3.2,0,552.0,4.0,1.383,mahalanobis,1.290812669683258,1
34.png,vitamin b6,0.8,0,858.5,7.0,1.6719,mahalanobis,1.290812669683258,1
34.png,vitamin b6,2.9,0,555.5,94.0,1.186,mahalanobis,1.290812669683258,0
34.png,vitamin b6,0.7,0,864.5,98.0,1.538,mahalanobis,1.290812669683258,1
34.png,vitamin b6,0.8,0,558.5,185.0,0.9911,mahalanobis,1.290812669683258,0
34.png,vitamin b6,0.2,0,866.0,188.5,1.4056,mahalanobis,1.290812669683258,1
34.png,vitamin b6,0.8,0,563.0,275.0,0.8002,mahalanobis,1.290812669683258,0
34.png,vitamin b6,0.2,0,871.5,279.5,1.3084,mahalanobis,1.290812669683258,1
34.png,vitamin b6,34,0,545.0,365.0,0.6919,mahalanobis,1.290812669683258,0
34.png,vitamin b6,8.4,0,867.0,369.0,1.1948,mahalanobis,1.290812669683258,0
34.png,vitamin b6,3.5,0,561.0,456.0,0.499,mahalanobis,1.290812669683258,0
34.png,vitamin b6,0.9,0,873.5,460.5,1.1589,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,2.9,0,554.5,5.5,1.3758,mahalanobis,1.290812669683258,1
34.png,pantothenic acid,0.7,0,863.5,9.5,1.6832,mahalanobis,1.290812669683258,1
34.png,pantothenic acid,0.8,0,557.5,96.5,1.1772,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,0.2,0,865.0,100.0,1.5366,mahalanobis,1.290812669683258,1
34.png,pantothenic acid,0.8,0,562.0,186.5,0.9808,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,0.2,0,870.5,191.0,1.4193,mahalanobis,1.290812669683258,1
34.png,pantothenic acid,34,0,544.0,276.5,0.8482,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,8.4,0,866.0,280.5,1.2842,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,3.5,0,560.0,367.5,0.6375,mahalanobis,1.290812669683258,0
34.png,pantothenic acid,0.9,0,872.5,372.0,1.217,mahalanobis,1.290812669683258,0
34.png,vitamin b1,0.8,0,555.0,4.0,1.3782,mahalanobis,1.290812669683258,1
34.png,vitamin b1,0.2,0,862.5,7.5,1.6835,mahalanobis,1.290812669683258,1
34.png,vitamin b1,0.8,0,559.5,94.0,1.1789,mahalanobis,1.290812669683258,0
34.png,vitamin b1,0.2,0,868.0,98.5,1.5494,mahalanobis,1.290812669683258,1
34.png,vitamin b1,34,0,541.5,184.0,1.0316,mahalanobis,1.290812669683258,0
34.png,vitamin b1,8.4,0,863.5,188.0,1.3968,mahalanobis,1.290812669683258,1
34.png,vitamin b1,3.5,0,557.5,275.0,0.8141,mahalanobis,1.290812669683258,0
34.png,vitamin b1,0.9,0,870.0,279.5,1.3021,mahalanobis,1.290812669683258,1
34.png,vitamin b2,0.8,0,558.0,5.5,1.3703,mahalanobis,1.290812669683258,1
34.png,vitamin b2,0.2,0,866.5,10.0,1.6918,mahalanobis,1.290812669683258,1
34.png,vitamin b2,34,0,540.0,95.5,1.2132,mahalanobis,1.290812669683258,0
34.png,vitamin b2,8.4,0,862.0,99.5,1.527,mahalanobis,1.290812669683258,1
34.png,vitamin b2,3.5,0,556.0,186.5,0.9934,mahalanobis,1.290812669683258,0
34.png,vitamin b2,0.9,0,868.5,191.0,1.4116,mahalanobis,1.290812669683258,1
34.png,folic acid,34,0,449.5,8.5,1.6126,mahalanobis,1.290812669683258,1
34.png,folic acid,8.4,0,771.5,12.5,1.4301,mahalanobis,1.290812669683258,1
34.png,folic acid,3.5,0,465.5,99.5,1.4014,mahalanobis,1.290812669683258,1
34.png,folic acid,0.9,0,778.0,104.0,1.2633,mahalanobis,1.290812669683258,0
34.png,vitamin b12,3.5,0,533.5,8.0,1.4073,mahalanobis,1.290812669683258,1
34.png,vitamin b12,0.9,0,846.0,12.5,1.624,mahalanobis,1.290812669683258,1
35.jpeg,magnesium,4.7,0,204.0,-8.0,0.3766,euclidean,0.5184000000000001,0
35.jpeg,magnesium,2.1,0,204.5,15.0,0.7589,euclidean,0.5184000000000001,1
35.jpeg,vitamin c,2.1,0,209.0,-8.5,0.4197,euclidean,0.5184000000000001,0
41.png,energy,0,0,1783.5,180.0,0.9449,mahalanobis,1.307559090909091,0
41.png,energy,0,0,1783.0,464.5,0.7309,mahalanobis,1.307559090909091,0
41.png,energy,16156,0,1748.0,689.0,1.0113,mahalanobis,1.307559090909091,0
41.png,energy,0,0,1753.5,929.5,1.6878,mahalanobis,1.307559090909091,1
41.png,energy,0.10,0,1705.0,1099.5,2.126,mahalanobis,1.307559090909091,1
41.png,fat,0,0,1880.5,9.0,1.7262,mahalanobis,1.307559090909091,1
41.png,fat,0,0,1880.0,293.5,1.3223,mahalanobis,1.307559090909091,1
41.png,fat,16156,0,1845.0,518.0,1.1399,mahalanobis,1.307559090909091,0
